
> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Fri Jul 09 2021 17:28:55 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 2496 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 30087                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.5 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-07-31T14:30:21.014Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-07-31T14:30:23.218Z] debug GET /publications (33 ms) 200
[2021-07-31T14:30:23.224Z] debug GET /clients (46 ms) 200
[2021-07-31T14:30:23.232Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-07-31T14:30:25.167Z] debug GET /publications (37 ms) 200
[2021-07-31T14:30:25.177Z] debug GET /clients (42 ms) 200
[2021-07-31T14:30:25.188Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-07-31T14:30:28.742Z] debug GET /publications (38 ms) 200
[2021-07-31T14:30:28.747Z] debug GET /clients (51 ms) 200
[2021-07-31T14:30:28.750Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-07-31T14:30:31.386Z] debug GET /publications (123 ms) 200
[2021-07-31T14:30:31.393Z] debug GET /clients (135 ms) 200
[2021-07-31T14:30:31.397Z] debug GET /blogs?_limit=5 (132 ms) 200
[2021-07-31T14:30:47.475Z] debug GET /publications (25 ms) 200
[2021-07-31T14:30:47.490Z] debug GET /clients (34 ms) 200
[2021-07-31T14:30:47.500Z] debug GET /blogs?_limit=5 (33 ms) 200
[2021-07-31T14:31:07.480Z] debug GET /publications (35 ms) 200
[2021-07-31T14:31:07.509Z] debug GET /blogs?_limit=5 (59 ms) 200
[2021-07-31T14:31:07.512Z] debug GET /clients (56 ms) 200
[2021-07-31T14:31:10.978Z] debug GET /publications (43 ms) 200
[2021-07-31T14:31:10.991Z] debug GET /blogs?_limit=5 (51 ms) 200
[2021-07-31T14:31:10.995Z] debug GET /clients (50 ms) 200
[2021-07-31T14:31:15.659Z] debug GET /publications (38 ms) 200
[2021-07-31T14:31:15.663Z] debug GET /blogs?_limit=5 (52 ms) 200
[2021-07-31T14:31:15.666Z] debug GET /clients (49 ms) 200
[2021-07-31T14:31:17.145Z] debug GET /publications (42 ms) 200
[2021-07-31T14:31:17.163Z] debug GET /clients (56 ms) 200
[2021-07-31T14:31:17.168Z] debug GET /blogs?_limit=5 (58 ms) 200
[2021-07-31T14:31:19.894Z] debug GET /publications (30 ms) 200
[2021-07-31T14:31:19.898Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-07-31T14:31:19.901Z] debug GET /clients (39 ms) 200
[2021-07-31T14:31:41.041Z] debug GET /publications (10 ms) 200
[2021-07-31T14:31:41.277Z] debug GET /clients (17 ms) 200
[2021-07-31T14:31:41.298Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-07-31T14:31:41.921Z] debug GET /clients (34 ms) 200
[2021-07-31T14:31:41.933Z] debug GET /publications (34 ms) 200
[2021-07-31T14:31:41.938Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-07-31T14:31:44.286Z] debug GET /publications (33 ms) 200
[2021-07-31T14:31:44.290Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T14:31:44.297Z] debug GET /clients (38 ms) 200
[2021-07-31T14:31:45.844Z] debug GET /clients (31 ms) 200
[2021-07-31T14:31:45.884Z] debug GET /publications (57 ms) 200
[2021-07-31T14:31:45.896Z] debug GET /blogs?_limit=5 (72 ms) 200
[2021-07-31T14:32:07.698Z] debug GET /publications (31 ms) 200
[2021-07-31T14:32:07.712Z] debug GET /clients (40 ms) 200
[2021-07-31T14:32:07.719Z] debug GET /blogs?_limit=5 (37 ms) 200
[2021-07-31T14:32:08.307Z] debug GET /publications (43 ms) 200
[2021-07-31T14:32:08.326Z] debug GET /blogs?_limit=5 (57 ms) 200
[2021-07-31T14:32:08.329Z] debug GET /clients (54 ms) 200
[2021-07-31T14:32:34.436Z] debug GET /publications (37 ms) 200
[2021-07-31T14:32:34.453Z] debug GET /blogs?_limit=5 (60 ms) 200
[2021-07-31T14:32:34.457Z] debug GET /clients (55 ms) 200
[2021-07-31T14:32:37.555Z] debug GET /publications (43 ms) 200
[2021-07-31T14:32:37.570Z] debug GET /blogs?_limit=5 (53 ms) 200
[2021-07-31T14:32:37.574Z] debug GET /clients (52 ms) 200
[2021-07-31T14:32:49.177Z] debug GET /publications (30 ms) 200
[2021-07-31T14:32:49.197Z] debug GET /clients (44 ms) 200
[2021-07-31T14:32:49.212Z] debug GET /blogs?_limit=5 (24 ms) 200
[2021-07-31T14:33:05.141Z] debug GET /publications (22 ms) 200
[2021-07-31T14:33:05.155Z] debug GET /clients (30 ms) 200
[2021-07-31T14:33:05.178Z] debug GET /blogs?_limit=5 (28 ms) 200
[2021-07-31T14:33:33.458Z] debug GET /publications (13 ms) 200
[2021-07-31T14:33:33.683Z] debug GET /clients (16 ms) 200
[2021-07-31T14:33:33.703Z] debug GET /blogs?_limit=5 (16 ms) 200
[2021-07-31T14:35:00.015Z] debug GET /publications (27 ms) 200
[2021-07-31T14:35:00.030Z] debug GET /clients (35 ms) 200
[2021-07-31T14:35:00.051Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-07-31T14:36:14.573Z] debug GET /publications (29 ms) 200
[2021-07-31T14:36:14.592Z] debug GET /clients (40 ms) 200
[2021-07-31T14:36:14.596Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-07-31T14:36:26.671Z] debug GET /publications (122 ms) 200
[2021-07-31T14:36:26.685Z] debug GET /clients (131 ms) 200
[2021-07-31T14:36:26.693Z] debug GET /blogs?_limit=5 (127 ms) 200
[2021-07-31T14:36:28.524Z] debug GET /publications (34 ms) 200
[2021-07-31T14:36:28.531Z] debug GET /clients (45 ms) 200
[2021-07-31T14:36:28.536Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T14:37:56.285Z] debug GET /publications (22 ms) 200
[2021-07-31T14:37:56.299Z] debug GET /clients (28 ms) 200
[2021-07-31T14:37:56.314Z] debug GET /blogs?_limit=5 (21 ms) 200
[2021-07-31T14:38:04.341Z] debug GET /publications (28 ms) 200
[2021-07-31T14:38:04.384Z] debug GET /clients (63 ms) 200
[2021-07-31T14:38:04.396Z] debug GET /blogs?_limit=5 (70 ms) 200
[2021-07-31T14:38:13.250Z] debug GET /publications (47 ms) 200
[2021-07-31T14:38:13.263Z] debug GET /blogs?_limit=5 (56 ms) 200
[2021-07-31T14:38:13.267Z] debug GET /clients (52 ms) 200
[2021-07-31T14:38:31.404Z] debug GET /publications (13 ms) 200
[2021-07-31T14:38:31.679Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:38:31.682Z] debug GET /clients (37 ms) 200
[2021-07-31T14:38:34.495Z] debug GET /publications (34 ms) 200
[2021-07-31T14:38:34.499Z] debug GET /clients (42 ms) 200
[2021-07-31T14:38:34.506Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:38:36.060Z] debug GET /clients (49 ms) 200
[2021-07-31T14:38:36.063Z] debug GET /publications (41 ms) 200
[2021-07-31T14:38:36.067Z] debug GET /blogs?_limit=5 (52 ms) 200
[2021-07-31T14:38:54.371Z] debug GET /publications (32 ms) 200
[2021-07-31T14:38:54.376Z] debug GET /clients (42 ms) 200
[2021-07-31T14:38:54.383Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:38:59.893Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-07-31T14:38:59.896Z] debug GET /clients (38 ms) 200
[2021-07-31T14:38:59.904Z] debug GET /publications (29 ms) 200
[2021-07-31T14:39:21.463Z] debug GET /publications (12 ms) 200
[2021-07-31T14:39:21.500Z] debug GET /clients (29 ms) 200
[2021-07-31T14:39:21.519Z] debug GET /blogs?_limit=5 (31 ms) 200
[2021-07-31T14:39:30.010Z] debug GET /publications (16 ms) 200
[2021-07-31T14:39:30.281Z] debug GET /clients (42 ms) 200
[2021-07-31T14:39:30.288Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-07-31T14:39:32.436Z] debug GET /blogs?_limit=5 (42 ms) 200
[2021-07-31T14:39:32.440Z] debug GET /clients (42 ms) 200
[2021-07-31T14:39:32.445Z] debug GET /publications (39 ms) 200
[2021-07-31T14:39:34.627Z] debug GET /publications (27 ms) 200
[2021-07-31T14:39:34.643Z] debug GET /blogs?_limit=5 (35 ms) 200
[2021-07-31T14:39:34.646Z] debug GET /clients (32 ms) 200
[2021-07-31T14:40:57.677Z] debug GET /publications (34 ms) 200
[2021-07-31T14:40:57.692Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-07-31T14:40:57.695Z] debug GET /clients (41 ms) 200
[2021-07-31T14:42:05.665Z] debug GET /publications (26 ms) 200
[2021-07-31T14:42:05.700Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:42:05.703Z] debug GET /clients (31 ms) 200
[2021-07-31T14:42:11.237Z] debug GET /publications (52 ms) 200
[2021-07-31T14:42:11.241Z] debug GET /clients (62 ms) 200
[2021-07-31T14:42:11.249Z] debug GET /blogs?_limit=5 (56 ms) 200
[2021-07-31T14:42:12.637Z] debug GET /clients (42 ms) 200
[2021-07-31T14:42:12.641Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T14:42:12.645Z] debug GET /publications (36 ms) 200
[2021-07-31T14:44:16.395Z] debug GET /publications (28 ms) 200
[2021-07-31T14:44:16.404Z] debug GET /clients (32 ms) 200
[2021-07-31T14:44:16.417Z] debug GET /blogs?_limit=5 (29 ms) 200
[2021-07-31T14:44:20.003Z] debug GET /blogs?_limit=5 (42 ms) 200
[2021-07-31T14:44:20.007Z] debug GET /clients (41 ms) 200
[2021-07-31T14:44:20.011Z] debug GET /publications (37 ms) 200
[2021-07-31T14:44:31.669Z] debug GET /publications (41 ms) 200
[2021-07-31T14:44:31.688Z] debug GET /clients (42 ms) 200
[2021-07-31T14:44:31.692Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:45:53.497Z] debug GET /publications (33 ms) 200
[2021-07-31T14:45:53.511Z] debug GET /blogs?_limit=5 (42 ms) 200
[2021-07-31T14:45:53.514Z] debug GET /clients (39 ms) 200
[2021-07-31T14:48:05.740Z] debug GET /publications (13 ms) 200
[2021-07-31T14:48:05.784Z] debug GET /clients (35 ms) 200
[2021-07-31T14:48:05.789Z] debug GET /blogs?_limit=5 (35 ms) 200
[2021-07-31T14:49:35.784Z] debug GET /publications (16 ms) 200
[2021-07-31T14:49:35.825Z] debug GET /clients (38 ms) 200
[2021-07-31T14:49:35.830Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:49:51.869Z] debug GET /publications (34 ms) 200
[2021-07-31T14:49:51.887Z] debug GET /clients (39 ms) 200
[2021-07-31T14:49:51.897Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-07-31T14:49:54.392Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-07-31T14:49:54.398Z] debug GET /publications (39 ms) 200
[2021-07-31T14:49:54.404Z] debug GET /clients (43 ms) 200
[2021-07-31T14:49:57.447Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-07-31T14:49:57.451Z] debug GET /publications (49 ms) 200
[2021-07-31T14:49:57.457Z] debug GET /clients (51 ms) 200
[2021-07-31T14:50:01.602Z] debug GET /publications (36 ms) 200
[2021-07-31T14:50:01.616Z] debug GET /blogs?_limit=5 (55 ms) 200
[2021-07-31T14:50:01.620Z] debug GET /clients (48 ms) 200
[2021-07-31T14:50:09.407Z] debug GET /publications (12 ms) 200
[2021-07-31T14:50:09.449Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-07-31T14:50:09.452Z] debug GET /clients (31 ms) 200
[2021-07-31T14:50:29.454Z] debug GET /publications (28 ms) 200
[2021-07-31T14:50:29.701Z] debug GET /clients (31 ms) 200
[2021-07-31T14:50:29.706Z] debug GET /blogs?_limit=5 (31 ms) 200
[2021-07-31T14:50:31.666Z] debug GET /publications (39 ms) 200
[2021-07-31T14:50:31.680Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-07-31T14:50:31.684Z] debug GET /clients (51 ms) 200
[2021-07-31T14:50:32.725Z] debug GET /publications (40 ms) 200
[2021-07-31T14:50:32.732Z] debug GET /blogs?_limit=5 (55 ms) 200
[2021-07-31T14:50:32.735Z] debug GET /clients (54 ms) 200
[2021-07-31T14:50:57.850Z] debug GET /publications (13 ms) 200
[2021-07-31T14:50:57.883Z] debug GET /clients (22 ms) 200
[2021-07-31T14:50:58.103Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-07-31T14:51:08.392Z] debug GET /publications (24 ms) 200
[2021-07-31T14:51:08.398Z] debug GET /clients (25 ms) 200
[2021-07-31T14:51:08.642Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-07-31T14:51:16.157Z] debug GET /publications (27 ms) 200
[2021-07-31T14:51:16.174Z] debug GET /clients (35 ms) 200
[2021-07-31T14:51:16.181Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-07-31T14:51:27.271Z] debug GET /publications (46 ms) 200
[2021-07-31T14:51:27.285Z] debug GET /clients (53 ms) 200
[2021-07-31T14:51:27.290Z] debug GET /blogs?_limit=5 (54 ms) 200
[2021-07-31T14:52:13.233Z] debug GET /publications (12 ms) 200
[2021-07-31T14:52:13.281Z] debug GET /clients (33 ms) 200
[2021-07-31T14:52:13.301Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-07-31T14:52:21.123Z] debug GET /publications (13 ms) 200
[2021-07-31T14:52:21.372Z] debug GET /clients (26 ms) 200
[2021-07-31T14:52:21.383Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-07-31T14:53:10.123Z] debug GET /publications (18 ms) 200
[2021-07-31T14:53:10.152Z] debug GET /clients (33 ms) 200
[2021-07-31T14:53:10.156Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-07-31T14:53:13.546Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-07-31T14:53:13.553Z] debug GET /publications (37 ms) 200
[2021-07-31T14:53:13.557Z] debug GET /clients (44 ms) 200
[2021-07-31T14:53:23.643Z] debug GET /publications (21 ms) 200
[2021-07-31T14:53:23.674Z] debug GET /clients (39 ms) 200
[2021-07-31T14:53:23.678Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-07-31T14:53:31.537Z] debug GET /publications (26 ms) 200
[2021-07-31T14:53:31.562Z] debug GET /clients (40 ms) 200
[2021-07-31T14:53:31.567Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-07-31T14:53:45.425Z] debug GET /publications (30 ms) 200
[2021-07-31T14:53:45.465Z] debug GET /clients (59 ms) 200
[2021-07-31T14:53:45.469Z] debug GET /blogs?_limit=5 (57 ms) 200
[2021-07-31T15:41:38.051Z] debug GET /publications (37 ms) 200
[2021-07-31T15:41:38.063Z] debug GET /clients (43 ms) 200
[2021-07-31T15:41:38.071Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T15:48:03.637Z] debug GET /publications (31 ms) 200
[2021-07-31T15:48:03.648Z] debug GET /clients (36 ms) 200
[2021-07-31T15:48:03.659Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-07-31T15:48:08.520Z] debug GET /publications (38 ms) 200
[2021-07-31T15:48:08.531Z] debug GET /blogs?_limit=5 (56 ms) 200
[2021-07-31T15:48:08.536Z] debug GET /clients (57 ms) 200
[2021-07-31T15:48:10.369Z] debug GET /publications (32 ms) 200
[2021-07-31T15:48:10.372Z] debug GET /clients (39 ms) 200
[2021-07-31T15:48:10.379Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-07-31T15:48:14.586Z] debug GET /clients (37 ms) 200
[2021-07-31T15:48:14.590Z] debug GET /publications (32 ms) 200
[2021-07-31T15:48:14.594Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T15:51:25.908Z] debug GET /publications (51 ms) 200
[2021-07-31T15:51:25.915Z] debug GET /clients (63 ms) 200
[2021-07-31T15:51:25.921Z] debug GET /blogs?_limit=5 (61 ms) 200
[2021-07-31T15:51:32.644Z] debug GET /publications (33 ms) 200
[2021-07-31T15:51:32.647Z] debug GET /clients (45 ms) 200
[2021-07-31T15:51:32.652Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-07-31T15:53:25.692Z] debug GET /publications (43 ms) 200
[2021-07-31T15:53:25.698Z] debug GET /blogs?_limit=5 (58 ms) 200
[2021-07-31T15:53:25.701Z] debug GET /clients (55 ms) 200
[2021-07-31T15:55:01.038Z] debug GET /publications (34 ms) 200
[2021-07-31T15:55:01.045Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-07-31T15:55:01.049Z] debug GET /clients (41 ms) 200
[2021-07-31T15:55:02.206Z] debug GET /publications (118 ms) 200
[2021-07-31T15:55:02.230Z] debug GET /clients (133 ms) 200
[2021-07-31T15:55:02.234Z] debug GET /blogs?_limit=5 (134 ms) 200
[2021-07-31T15:55:04.760Z] debug GET /blogs?_limit=5 (37 ms) 200
[2021-07-31T15:55:04.764Z] debug GET /publications (34 ms) 200
[2021-07-31T15:55:04.770Z] debug GET /clients (37 ms) 200
[2021-07-31T15:55:14.770Z] debug GET /publications (15 ms) 200
[2021-07-31T15:55:14.801Z] debug GET /clients (36 ms) 200
[2021-07-31T15:55:14.809Z] debug GET /blogs?_limit=5 (33 ms) 200
[2021-07-31T15:55:16.137Z] debug GET /publications (38 ms) 200
[2021-07-31T15:55:16.142Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-07-31T15:55:16.151Z] debug GET /clients (43 ms) 200
[2021-07-31T15:55:26.698Z] debug GET /publications (41 ms) 200
[2021-07-31T15:55:26.704Z] debug GET /blogs?_limit=5 (51 ms) 200
[2021-07-31T15:55:26.710Z] debug GET /clients (47 ms) 200
[2021-07-31T15:58:28.866Z] debug GET /publications (25 ms) 200
[2021-07-31T15:58:28.889Z] debug GET /clients (36 ms) 200
[2021-07-31T15:58:28.893Z] debug GET /blogs?_limit=5 (37 ms) 200
[2021-07-31T15:59:00.876Z] debug GET /publications (31 ms) 200
[2021-07-31T15:59:00.897Z] debug GET /clients (41 ms) 200
[2021-07-31T15:59:00.905Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-07-31T15:59:14.880Z] debug GET /publications (32 ms) 200
[2021-07-31T15:59:14.890Z] debug GET /clients (36 ms) 200
[2021-07-31T15:59:14.901Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-07-31T15:59:23.639Z] debug GET /publications (13 ms) 200
[2021-07-31T15:59:23.875Z] debug GET /clients (28 ms) 200
[2021-07-31T15:59:23.895Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-07-31T15:59:26.643Z] debug GET /publications (31 ms) 200
[2021-07-31T15:59:26.649Z] debug GET /clients (41 ms) 200
[2021-07-31T15:59:26.656Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-07-31T16:00:22.883Z] debug GET /publications (29 ms) 200
[2021-07-31T16:00:22.892Z] debug GET /clients (32 ms) 200
[2021-07-31T16:00:22.912Z] debug GET /blogs?_limit=5 (33 ms) 200
[2021-07-31T16:01:12.459Z] debug GET /publications (26 ms) 200
[2021-07-31T16:01:12.465Z] debug GET /clients (25 ms) 200
[2021-07-31T16:01:12.490Z] debug GET /blogs?_limit=5 (16 ms) 200
[2021-07-31T16:02:09.623Z] debug GET /publications (17 ms) 200
[2021-07-31T16:02:10.013Z] debug GET /clients (38 ms) 200
[2021-07-31T16:02:10.018Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-07-31T16:02:57.058Z] debug GET /publications (40 ms) 200
[2021-07-31T16:02:57.073Z] debug GET /clients (50 ms) 200
[2021-07-31T16:02:57.077Z] debug GET /blogs?_limit=5 (47 ms) 200
[2021-07-31T16:11:53.945Z] debug GET /publications (35 ms) 200
[2021-07-31T16:11:53.958Z] debug GET /blogs?_limit=5 (42 ms) 200
[2021-07-31T16:11:53.961Z] debug GET /clients (43 ms) 200
[2021-07-31T16:12:05.881Z] debug GET /publications (22 ms) 200
[2021-07-31T16:12:05.906Z] debug GET /clients (33 ms) 200
[2021-07-31T16:12:05.911Z] debug GET /blogs?_limit=5 (33 ms) 200
[2021-07-31T16:12:08.410Z] debug GET /publications (41 ms) 200
[2021-07-31T16:12:08.414Z] debug GET /blogs?_limit=5 (53 ms) 200
[2021-07-31T16:12:08.418Z] debug GET /clients (53 ms) 200
[2021-07-31T16:12:12.934Z] debug GET /publications (79 ms) 200
[2021-07-31T16:12:12.996Z] debug GET /blogs?_limit=5 (144 ms) 200
[2021-07-31T16:12:13.000Z] debug GET /clients (135 ms) 200
[2021-07-31T16:38:21.107Z] debug GET /publications (35 ms) 200
[2021-07-31T16:38:21.116Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-07-31T16:38:21.119Z] debug GET /clients (43 ms) 200
[2021-07-31T16:38:40.300Z] debug GET /publications (29 ms) 200
[2021-07-31T16:38:40.318Z] debug GET /clients (38 ms) 200
[2021-07-31T16:38:40.330Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-07-31T16:38:43.507Z] debug GET /publications (49 ms) 200
[2021-07-31T16:38:43.510Z] debug GET /clients (76 ms) 200
[2021-07-31T16:38:43.514Z] debug GET /blogs?_limit=5 (65 ms) 200
[2021-07-31T16:38:48.358Z] debug GET /publications (27 ms) 200
[2021-07-31T16:38:48.375Z] debug GET /clients (40 ms) 200
[2021-07-31T16:38:48.386Z] debug GET /blogs?_limit=5 (37 ms) 200
[2021-07-31T16:38:58.419Z] debug GET /publications (32 ms) 200
[2021-07-31T16:38:58.432Z] debug GET /clients (39 ms) 200
[2021-07-31T16:38:58.436Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-07-31T16:40:59.746Z] debug GET /publications (36 ms) 200
[2021-07-31T16:40:59.769Z] debug GET /blogs?_limit=5 (45 ms) 200
[2021-07-31T16:40:59.773Z] debug GET /clients (44 ms) 200
[2021-07-31T16:42:16.021Z] debug GET /publications (42 ms) 200
[2021-07-31T16:42:16.028Z] debug GET /clients (55 ms) 200
[2021-07-31T16:42:16.032Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-07-31T16:42:17.303Z] debug GET /publications (36 ms) 200
[2021-07-31T16:42:17.313Z] debug GET /clients (39 ms) 200
[2021-07-31T16:42:17.318Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-07-31T16:42:18.375Z] debug GET /publications (21 ms) 200
[2021-07-31T16:42:18.404Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-07-31T16:42:18.408Z] debug GET /clients (26 ms) 200
[2021-07-31T16:42:19.395Z] debug GET /publications (31 ms) 200
[2021-07-31T16:42:19.401Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-07-31T16:42:19.404Z] debug GET /clients (36 ms) 200
[2021-07-31T16:42:23.833Z] debug GET /publications (33 ms) 200
[2021-07-31T16:42:23.866Z] debug GET /clients (53 ms) 200
[2021-07-31T16:42:23.870Z] debug GET /blogs?_limit=5 (52 ms) 200
